File,Date,collector,Block,ID,Stem Length,Stem Count,Damage
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,179,12,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,180,18,12,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,181,11,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,182,13,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,183,15,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,184,12,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,185,16,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,186,21.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,187,15.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,188,9.5,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,189,14,11,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,190,17,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,191,15,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,192,16.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,193,20.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,194,13,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,195,22.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,196,11.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,197,11,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,198,18,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,199,18.5,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,200,6.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,E10,201,25.5,11,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,1,21,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,2,13,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,3,18,10,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,4,6.5,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,5,19,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,6,12,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,7,13,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,8,13.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,9,10.5,12,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,10,19.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,11,7,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,12,17,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,13,14,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,14,7,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,15,15.5,12,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,16,13.5,1,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,17,5.5,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,18,27.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,19,11.5,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,20,8,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,21,12,3,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,22,7,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,23,2,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,24,8,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,25,8,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,26,13.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,27,8,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,28,25,19,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,29,3,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,30,8,15,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,31,7,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,32,9.5,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,33,9,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,34,14,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,35,7.5,14,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,36,17.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,37,14,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,38,17,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,39,14,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,40,9,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,41,15,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,42,11.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,43,19.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,44,4,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,45,12.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,46,16.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,47,10,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,48,15.5,11,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,49,20.5,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,50,13,11,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,51,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,52,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,53,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,54,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,55,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,56,7,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,57,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,58,18,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,59,9,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,60,14,1,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,61,9.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,62,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,63,11.5,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,64,19,1,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,65,15,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,66,17,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,67,NA,NA,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,68,15,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,69,19,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,70,12,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,71,7,11,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,72,11.5,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,73,17,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,74,20.5,10,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,75,10,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,76,17.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,77,14,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,78,9,14,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,79,9,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,80,16,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,81,16,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,82,8.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,83,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,84,13.5,3,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,85,9,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,86,13.5,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,87,8,7,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,88,9,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,89,12,6,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,90,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,91,9.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,92,9.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,93,10,1,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,94,10.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,95,15.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,96,33,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,97,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,98,14,3,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,99,11,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M6,100,13.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,1,18,9,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,2,11,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,3,13,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,4,15.5,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,5,9.5,1,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,6,12.5,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,7,14,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,8,14.5,6,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,9,13.5,10,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,10,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,11,21.5,11,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,12,9,12,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,13,22,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,14,8.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,15,10,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,16,13,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,17,9.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,18,2,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,19,15.5,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,20,7,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,21,6,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,22,14.5,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,23,11.5,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,24,15.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,25,8.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,26,18.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,27,13.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,28,4,7,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,29,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,30,15.5,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,31,14,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,32,14,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,33,10,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,34,7.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,35,8,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,36,12.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,37,5,2,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,38,11.5,6,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,39,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,40,6.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,41,22,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,42,17.5,7,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,43,6.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,44,7.5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,45,9,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,46,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,47,7.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,48,15,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,49,14.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,50,5,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,51,30,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,52,16.5,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,53,20.5,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,54,9,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,55,6.5,8,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,56,5,6,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,57,6.5,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,58,8,8,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,59,5,8,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,60,21,4,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,61,21,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,62,13,6,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,63,10.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,64,6,10,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,65,9,10,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,66,7.5,7,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,67,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,68,16,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,69,10.5,7,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,70,15,4,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,71,9.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,72,11.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,73,9,12,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,74,4.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,75,19.5,9,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,76,11.5,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,77,25,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,78,30,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,79,8.5,8,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,80,7.5,3,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,81,3,4,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,82,13,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,83,9,5,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,84,9.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,85,7,3,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,86,6,6,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,87,7,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,88,12.5,5,1
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,89,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,90,15.5,4,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,91,9,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,92,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,93,6.5,2,0
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,94,NA,NA,NA
BIOL 307 Purple Loosestrife Data Meg & Han.csv,2018-05-20,Hanna,M5,95,NA,NA,NA
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,1,12,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,2,23,4,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,3,13,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,4,8,9,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,5,7,8,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,6,15,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,7,16,2,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,8,0,0,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,9,14,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,10,13.5,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,11,13,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,12,10,5,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,13,7,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,14,2,1,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,15,14,8,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,16,10,5,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,17,14,8,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,18,15,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,19,7,1,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,20,0,0,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,21,6,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,22,11,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,23,0,0,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,24,15,8,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,25,11.5,10,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,26,11.5,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,27,6,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,28,11.5,4,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,29,7.5,8,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,30,14,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,31,11,4,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,32,17,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,33,9,4,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,34,11,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,35,13,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,36,0,0,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,37,9,2,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,38,0,0,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,39,14,12,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,40,6.5,1,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,41,8.5,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,42,8,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,43,5,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,44,9,10,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,45,12.5,11,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,46,12,8,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,47,12,5,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,48,11.5,5,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,49,12.5,4,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,50,6,6,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,51,9.5,9,1
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,52,16,9,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,53,17.5,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,54,11,20,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,55,9,4,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,56,13.5,11,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,57,18,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,58,23.5,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,59,9.5,15,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,60,8.5,7,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,61,10,5,1
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,62,19.5,2,1
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,63,11.5,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,64,12.5,8,1
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,65,12,15,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,66,17,10,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,67,9,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,68,2.5,3,0
DavidLythrumData.csv,2020-05-18,Beatrice ,M2,69,0,0,0
